47.9341 	INFO 	Loaded monitor calibration from ['2024_08_14 14:13']
340.9061 	EXP 	read_number: height = 0.07
340.9061 	EXP 	read_number: height = 0.07
340.9061 	EXP 	read_number: text = '86'
342.6237 	DATA 	Keypress: space
342.6283 	EXP 	read_number: height = 0.07
342.6283 	EXP 	read_number: height = 0.07
342.6283 	EXP 	read_number: height = 0.07
342.6283 	EXP 	read_number: text = '73'
344.0271 	DATA 	Keypress: space
344.0312 	EXP 	read_number: height = 0.07
344.0312 	EXP 	read_number: height = 0.07
344.0312 	EXP 	read_number: height = 0.07
344.0312 	EXP 	read_number: text = '60'
345.5477 	DATA 	Keypress: space
345.5519 	EXP 	read_number: height = 0.07
345.5519 	EXP 	read_number: height = 0.07
345.5519 	EXP 	read_number: height = 0.07
345.5519 	EXP 	read_number: text = '47'
346.9852 	DATA 	Keypress: space
346.9896 	EXP 	read_number: height = 0.07
346.9896 	EXP 	read_number: height = 0.07
346.9896 	EXP 	read_number: height = 0.07
346.9896 	EXP 	read_number: text = '34'
348.4226 	DATA 	Keypress: space
348.4269 	EXP 	read_number: height = 0.07
348.4269 	EXP 	read_number: height = 0.07
348.4269 	EXP 	read_number: height = 0.07
348.4269 	EXP 	read_number: text = '21'
349.7924 	DATA 	Keypress: space
349.7952 	EXP 	read_number: height = 0.07
349.7952 	EXP 	read_number: height = 0.07
349.7952 	EXP 	read_number: height = 0.07
349.7952 	EXP 	read_number: text = '8'
351.1865 	DATA 	Keypress: space
351.1908 	EXP 	read_number: height = 0.07
351.1908 	EXP 	read_number: height = 0.07
351.1908 	EXP 	read_number: height = 0.07
351.1908 	EXP 	read_number: text = '1022'
353.3948 	DATA 	Keypress: space
353.3990 	EXP 	read_number: height = 0.07
353.3990 	EXP 	read_number: height = 0.07
353.3990 	EXP 	read_number: height = 0.07
353.3990 	EXP 	read_number: text = '1009'
355.4643 	DATA 	Keypress: space
355.4686 	EXP 	read_number: height = 0.07
355.4686 	EXP 	read_number: height = 0.07
355.4686 	EXP 	read_number: height = 0.07
355.4686 	EXP 	read_number: text = '996'
357.5143 	DATA 	Keypress: space
357.5174 	EXP 	read_number: height = 0.07
357.5174 	EXP 	read_number: height = 0.07
357.5174 	EXP 	read_number: height = 0.07
357.5174 	EXP 	read_number: text = '983'
359.6583 	DATA 	Keypress: space
359.6628 	EXP 	read_number: height = 0.07
359.6628 	EXP 	read_number: height = 0.07
359.6628 	EXP 	read_number: height = 0.07
359.6628 	EXP 	read_number: text = '970'
361.1877 	DATA 	Keypress: space
361.1909 	EXP 	read_number: height = 0.07
361.1909 	EXP 	read_number: height = 0.07
361.1909 	EXP 	read_number: height = 0.07
361.1909 	EXP 	read_number: text = '957'
363.1455 	DATA 	Keypress: space
363.1490 	EXP 	read_number: height = 0.07
363.1490 	EXP 	read_number: height = 0.07
363.1490 	EXP 	read_number: height = 0.07
363.1490 	EXP 	read_number: text = '944'
364.5180 	DATA 	Keypress: space
364.5310 	EXP 	read_number: height = 0.07
364.5310 	EXP 	read_number: height = 0.07
364.5310 	EXP 	read_number: height = 0.07
364.5310 	EXP 	read_number: text = '931'
366.0181 	DATA 	Keypress: space
366.0309 	EXP 	read_number: height = 0.07
366.0309 	EXP 	read_number: height = 0.07
366.0309 	EXP 	read_number: height = 0.07
366.0309 	EXP 	read_number: text = '918'
367.4725 	DATA 	Keypress: space
367.4757 	EXP 	read_number: height = 0.07
367.4757 	EXP 	read_number: height = 0.07
367.4757 	EXP 	read_number: height = 0.07
367.4757 	EXP 	read_number: text = '905'
368.7208 	DATA 	Keypress: space
368.7258 	EXP 	read_number: height = 0.07
368.7258 	EXP 	read_number: height = 0.07
368.7258 	EXP 	read_number: height = 0.07
368.7258 	EXP 	read_number: text = '892'
370.0256 	EXP 	window1: mouseVisible = False
370.0258 	EXP 	Sound start_pause_tone reached end of file
370.0411 	EXP 	Sound start_pause_tone started
370.0312 	EXP 	read_number: autoDraw = False
370.0312 	EXP 	read_number: autoDraw = False
370.0312 	EXP 	read_pausing: text = 'PAUSE'
370.0312 	EXP 	read_pausing: autoDraw = True
370.2382 	EXP 	Sound start_pause_tone stopped
370.2383 	EXP 	Sound start_pause_tone reached end of file
390.0176 	EXP 	New trial (rep=5, index=0): None
390.0177 	EXP 	window1: mouseVisible = False
390.0177 	INFO 	Keyboard events cleared
390.0196 	EXP 	Sound start_tone reached end of file
390.0336 	EXP 	Sound start_tone started
390.0238 	EXP 	read_pausing: autoDraw = False
390.0238 	EXP 	read_pausing: autoDraw = False
390.0238 	EXP 	read_number: height = 0.07
390.0238 	EXP 	read_number: height = 0.07
390.0238 	EXP 	read_number: height = 0.07
390.0238 	EXP 	read_number: text = 892
390.2181 	EXP 	read_number: autoDraw = True
390.2381 	EXP 	Sound start_tone stopped
390.2382 	EXP 	Sound start_tone reached end of file
392.5470 	DATA 	Keypress: space
392.5514 	EXP 	read_number: height = 0.07
392.5514 	EXP 	read_number: height = 0.07
392.5514 	EXP 	read_number: height = 0.07
392.5514 	EXP 	read_number: text = '879'
394.6238 	DATA 	Keypress: space
394.6278 	EXP 	read_number: height = 0.07
394.6278 	EXP 	read_number: height = 0.07
394.6278 	EXP 	read_number: height = 0.07
394.6278 	EXP 	read_number: text = '866'
396.3941 	DATA 	Keypress: space
396.3992 	EXP 	read_number: height = 0.07
396.3992 	EXP 	read_number: height = 0.07
396.3992 	EXP 	read_number: height = 0.07
396.3992 	EXP 	read_number: text = '853'
398.1528 	DATA 	Keypress: space
398.1557 	EXP 	read_number: height = 0.07
398.1557 	EXP 	read_number: height = 0.07
398.1557 	EXP 	read_number: height = 0.07
398.1557 	EXP 	read_number: text = '840'
399.4362 	DATA 	Keypress: space
399.4404 	EXP 	read_number: height = 0.07
399.4404 	EXP 	read_number: height = 0.07
399.4404 	EXP 	read_number: height = 0.07
399.4404 	EXP 	read_number: text = '827'
400.6151 	DATA 	Keypress: space
400.6277 	EXP 	read_number: height = 0.07
400.6277 	EXP 	read_number: height = 0.07
400.6277 	EXP 	read_number: height = 0.07
400.6277 	EXP 	read_number: text = '814'
401.9289 	DATA 	Keypress: space
401.9333 	EXP 	read_number: height = 0.07
401.9333 	EXP 	read_number: height = 0.07
401.9333 	EXP 	read_number: height = 0.07
401.9333 	EXP 	read_number: text = '801'
403.0818 	DATA 	Keypress: space
403.0860 	EXP 	read_number: height = 0.07
403.0860 	EXP 	read_number: height = 0.07
403.0860 	EXP 	read_number: height = 0.07
403.0860 	EXP 	read_number: text = '788'
404.3269 	DATA 	Keypress: space
404.3294 	EXP 	read_number: height = 0.07
404.3294 	EXP 	read_number: height = 0.07
404.3294 	EXP 	read_number: height = 0.07
404.3294 	EXP 	read_number: text = '775'
405.5945 	DATA 	Keypress: space
405.6070 	EXP 	read_number: height = 0.07
405.6070 	EXP 	read_number: height = 0.07
405.6070 	EXP 	read_number: height = 0.07
405.6070 	EXP 	read_number: text = '762'
407.0754 	DATA 	Keypress: space
407.0791 	EXP 	read_number: height = 0.07
407.0791 	EXP 	read_number: height = 0.07
407.0791 	EXP 	read_number: height = 0.07
407.0791 	EXP 	read_number: text = '749'
408.8111 	DATA 	Keypress: space
408.8152 	EXP 	read_number: height = 0.07
408.8152 	EXP 	read_number: height = 0.07
408.8152 	EXP 	read_number: height = 0.07
408.8152 	EXP 	read_number: text = '736'
410.9898 	DATA 	Keypress: space
411.0029 	EXP 	read_number: height = 0.07
411.0029 	EXP 	read_number: height = 0.07
411.0029 	EXP 	read_number: height = 0.07
411.0029 	EXP 	read_number: text = '723'
412.5554 	DATA 	Keypress: space
412.5585 	EXP 	read_number: height = 0.07
412.5585 	EXP 	read_number: height = 0.07
412.5585 	EXP 	read_number: height = 0.07
412.5585 	EXP 	read_number: text = '710'
414.0265 	DATA 	Keypress: space
414.0305 	EXP 	read_number: height = 0.07
414.0305 	EXP 	read_number: height = 0.07
414.0305 	EXP 	read_number: height = 0.07
414.0305 	EXP 	read_number: text = '697'
416.2051 	DATA 	Keypress: space
416.2179 	EXP 	read_number: height = 0.07
416.2179 	EXP 	read_number: height = 0.07
416.2179 	EXP 	read_number: height = 0.07
416.2179 	EXP 	read_number: text = '684'
417.8455 	DATA 	Keypress: space
417.8498 	EXP 	read_number: height = 0.07
417.8498 	EXP 	read_number: height = 0.07
417.8498 	EXP 	read_number: height = 0.07
417.8498 	EXP 	read_number: text = '671'
419.4982 	DATA 	Keypress: space
419.5029 	EXP 	read_number: height = 0.07
419.5029 	EXP 	read_number: height = 0.07
419.5029 	EXP 	read_number: height = 0.07
419.5029 	EXP 	read_number: text = '658'
421.1579 	DATA 	Keypress: space
421.1624 	EXP 	read_number: height = 0.07
421.1624 	EXP 	read_number: height = 0.07
421.1624 	EXP 	read_number: height = 0.07
421.1624 	EXP 	read_number: text = '645'
423.1788 	DATA 	Keypress: space
423.1831 	EXP 	read_number: height = 0.07
423.1831 	EXP 	read_number: height = 0.07
423.1831 	EXP 	read_number: height = 0.07
423.1831 	EXP 	read_number: text = '632'
424.7969 	DATA 	Keypress: space
424.8011 	EXP 	read_number: height = 0.07
424.8011 	EXP 	read_number: height = 0.07
424.8011 	EXP 	read_number: height = 0.07
424.8011 	EXP 	read_number: text = '619'
426.4510 	DATA 	Keypress: space
426.4541 	EXP 	read_number: height = 0.07
426.4541 	EXP 	read_number: height = 0.07
426.4541 	EXP 	read_number: height = 0.07
426.4541 	EXP 	read_number: text = '606'
427.9985 	DATA 	Keypress: space
428.0026 	EXP 	read_number: height = 0.07
428.0026 	EXP 	read_number: height = 0.07
428.0026 	EXP 	read_number: height = 0.07
428.0026 	EXP 	read_number: text = '593'
430.0318 	EXP 	window1: mouseVisible = False
430.0319 	EXP 	Sound start_pause_tone reached end of file
430.0473 	EXP 	Sound start_pause_tone started
430.0376 	EXP 	read_number: autoDraw = False
430.0376 	EXP 	read_number: autoDraw = False
430.0376 	EXP 	read_pausing: text = 'PAUSE'
430.0376 	EXP 	read_pausing: autoDraw = True
430.1993 	DATA 	Keypress: space
430.2480 	EXP 	Sound start_pause_tone stopped
430.2481 	EXP 	Sound start_pause_tone reached end of file
450.0238 	INFO 	Keyboard events cleared
450.0239 	EXP 	window1: mouseVisible = False
450.0304 	EXP 	read_pausing: autoDraw = False
450.0304 	EXP 	read_pausing: autoDraw = False
450.0304 	EXP 	ctl2_instruction_text: autoDraw = True
505.0437 	INFO 	Keyboard events cleared
505.0529 	EXP 	Imported stims/CTL2.xlsx as conditions, 6 conditions, 2 params
505.0534 	EXP 	Created sequence: sequential, trialTypes=6, nReps=1, seed=None
505.0536 	EXP 	New trial (rep=0, index=0): {'Block': 1, 'StartingNumber': 1659}
505.0537 	EXP 	window1: mouseVisible = False
505.0556 	EXP 	Sound start_tone_2 reached end of file
505.0601 	EXP 	Sound start_tone_2 started
505.0571 	DATA 	Keypress: return
505.0587 	EXP 	ctl2_instruction_text: autoDraw = False
505.0587 	EXP 	subtract_number: height = 0.07
505.0587 	EXP 	subtract_number: height = 0.07
505.0587 	EXP 	subtract_number: height = 0.07
505.0587 	EXP 	subtract_number: text = 1659
505.0587 	EXP 	subtract_number: autoDraw = True
505.2578 	EXP 	Sound start_tone_2 stopped
505.2579 	EXP 	Sound start_tone_2 reached end of file
545.0463 	EXP 	window1: mouseVisible = False
545.0464 	EXP 	Sound start_pause_tone_2 reached end of file
545.0597 	EXP 	Sound start_pause_tone_2 started
545.0503 	EXP 	subtract_number: autoDraw = False
545.0503 	EXP 	subtract_number: autoDraw = False
545.0503 	EXP 	subtract_number: autoDraw = False
545.0503 	EXP 	subtract_pausing: height = 0.07
545.0503 	EXP 	subtract_pausing: height = 0.07
545.0503 	EXP 	subtract_pausing: height = 0.07
545.0503 	EXP 	subtract_pausing: text = 'PAUSE'
545.0503 	EXP 	subtract_pausing: autoDraw = True
545.2576 	EXP 	Sound start_pause_tone_2 stopped
545.2577 	EXP 	Sound start_pause_tone_2 reached end of file
565.0366 	EXP 	New trial (rep=0, index=1): {'Block': 2, 'StartingNumber': 1303}
565.0367 	EXP 	window1: mouseVisible = False
565.0387 	EXP 	Sound start_tone_2 reached end of file
565.0527 	EXP 	Sound start_tone_2 started
565.0429 	EXP 	subtract_pausing: autoDraw = False
565.0429 	EXP 	subtract_pausing: autoDraw = False
565.0429 	EXP 	subtract_number: height = 0.07
565.0429 	EXP 	subtract_number: height = 0.07
565.0429 	EXP 	subtract_number: height = 0.07
565.0429 	EXP 	subtract_number: text = 1303
565.0429 	EXP 	subtract_number: autoDraw = True
565.2575 	EXP 	Sound start_tone_2 stopped
565.2576 	EXP 	Sound start_tone_2 reached end of file
605.0296 	EXP 	window1: mouseVisible = False
605.0297 	EXP 	Sound start_pause_tone_2 reached end of file
605.0455 	EXP 	Sound start_pause_tone_2 started
605.0357 	EXP 	subtract_number: autoDraw = False
605.0357 	EXP 	subtract_number: autoDraw = False
605.0357 	EXP 	subtract_pausing: text = 'PAUSE'
605.0357 	EXP 	subtract_pausing: autoDraw = True
605.2474 	EXP 	Sound start_pause_tone_2 stopped
605.2475 	EXP 	Sound start_pause_tone_2 reached end of file
625.0224 	EXP 	New trial (rep=0, index=2): {'Block': 3, 'StartingNumber': 918}
625.0225 	EXP 	window1: mouseVisible = False
625.0250 	EXP 	Sound start_tone_2 reached end of file
625.0288 	EXP 	subtract_pausing: autoDraw = False
625.0288 	EXP 	subtract_pausing: autoDraw = False
625.0288 	EXP 	subtract_number: height = 0.07
625.0288 	EXP 	subtract_number: height = 0.07
625.0288 	EXP 	subtract_number: height = 0.07
625.0288 	EXP 	subtract_number: text = 918
625.0356 	EXP 	subtract_number: autoDraw = True
665.0219 	EXP 	window1: mouseVisible = False
665.0220 	EXP 	Sound start_pause_tone_2 reached end of file
665.0282 	EXP 	subtract_number: autoDraw = False
665.0282 	EXP 	subtract_number: autoDraw = False
665.0282 	EXP 	subtract_pausing: text = 'PAUSE'
665.0354 	EXP 	subtract_pausing: autoDraw = True
685.0218 	EXP 	New trial (rep=0, index=3): {'Block': 4, 'StartingNumber': 1518}
685.0219 	EXP 	window1: mouseVisible = False
685.0245 	EXP 	Sound start_tone_2 reached end of file
685.0279 	EXP 	subtract_pausing: autoDraw = False
685.0279 	EXP 	subtract_pausing: autoDraw = False
685.0279 	EXP 	subtract_number: height = 0.07
685.0279 	EXP 	subtract_number: height = 0.07
685.0279 	EXP 	subtract_number: height = 0.07
685.0279 	EXP 	subtract_number: text = 1518
685.0349 	EXP 	subtract_number: autoDraw = True
725.0219 	EXP 	window1: mouseVisible = False
725.0220 	EXP 	Sound start_pause_tone_2 reached end of file
725.0276 	EXP 	subtract_number: autoDraw = False
725.0276 	EXP 	subtract_number: autoDraw = False
725.0276 	EXP 	subtract_pausing: text = 'PAUSE'
725.0346 	EXP 	subtract_pausing: autoDraw = True
745.0214 	EXP 	New trial (rep=0, index=4): {'Block': 5, 'StartingNumber': 857}
745.0216 	EXP 	window1: mouseVisible = False
745.0242 	EXP 	Sound start_tone_2 reached end of file
745.0275 	EXP 	subtract_pausing: autoDraw = False
745.0275 	EXP 	subtract_pausing: autoDraw = False
745.0275 	EXP 	subtract_number: height = 0.07
745.0275 	EXP 	subtract_number: height = 0.07
745.0275 	EXP 	subtract_number: height = 0.07
745.0275 	EXP 	subtract_number: text = 857
745.0344 	EXP 	subtract_number: autoDraw = True
785.0210 	EXP 	window1: mouseVisible = False
785.0211 	EXP 	Sound start_pause_tone_2 reached end of file
785.0272 	EXP 	subtract_number: autoDraw = False
785.0272 	EXP 	subtract_number: autoDraw = False
785.0272 	EXP 	subtract_pausing: text = 'PAUSE'
785.0346 	EXP 	subtract_pausing: autoDraw = True
805.0207 	EXP 	New trial (rep=0, index=5): {'Block': 6, 'StartingNumber': 1401}
805.0208 	EXP 	window1: mouseVisible = False
805.0228 	EXP 	Sound start_tone_2 reached end of file
805.0267 	EXP 	subtract_pausing: autoDraw = False
805.0267 	EXP 	subtract_pausing: autoDraw = False
805.0267 	EXP 	subtract_number: height = 0.07
805.0267 	EXP 	subtract_number: height = 0.07
805.0267 	EXP 	subtract_number: height = 0.07
805.0267 	EXP 	subtract_number: text = 1401
805.0355 	EXP 	subtract_number: autoDraw = True
845.0206 	EXP 	window1: mouseVisible = False
845.0207 	EXP 	Sound start_pause_tone_2 reached end of file
845.0269 	EXP 	subtract_number: autoDraw = False
845.0269 	EXP 	subtract_number: autoDraw = False
845.0269 	EXP 	subtract_pausing: text = 'PAUSE'
845.0338 	EXP 	subtract_pausing: autoDraw = True
865.0198 	INFO 	Keyboard events cleared
865.0198 	EXP 	window1: mouseVisible = False
865.0262 	EXP 	subtract_pausing: autoDraw = False
865.0262 	EXP 	subtract_pausing: autoDraw = False
865.0332 	EXP 	task_end_text: autoDraw = True
1001.2483 	DATA 	Keypress: escape
1001.3730 	EXP 	TSST_fnirs_V4_CONTROL: status = STOPPED
1001.3796 	EXP 	task_end_text: autoDraw = False
1001.3798 	EXP 	TSST_fnirs_V4_CONTROL: status = STOPPED
1001.4472 	INFO 	saved data to 'c:\\Users\\neuro\\GitHub\\fNIRS_TSST_PsychoPy\\data/qc001_TSST_fnirs_V4_CONTROL_2025-10-22_16h31.19.446.csv'
1001.4490 	INFO 	saved data to c:\Users\neuro\GitHub\fNIRS_TSST_PsychoPy\data/qc001_TSST_fnirs_V4_CONTROL_2025-10-22_16h31.19.446.psydat
1001.4742 	EXP 	window1: mouseVisible = True
1001.4981 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
1001.5724 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
